R	Letters to married women on nursing and the management of children / None	Smith, Hugh,
R	Birth stories : mystery, power, and creation /	Dwinell, Jane.
R	Veterans and Agent Orange : update 1998  /	Kloeden, Peter E.
R	A stronger pump : a patient/consumer manual on congestive heart failure /	Purcell, Julia Ann,
R	Psychiatric interviewing and assessment / None	Poole, Rob,
R	Mass campaigns and general health services None	González, Carlos Luis,
R	The opiate narcotics : neurochemical mechanisms in analgesia and dependence /	Houts, Marshall,
R	Manual of in-flight medical care / None	Beckner, Mark.
R	Dementia : support for family and friends /	Pulsford, Dave.
R	Intraventricular conduction disturbances / None	Alboni, Paolo.
R	Optimization of paced AV delay using atrial contribution index / None	Mestan, Miroslav.
R	Design and analysis of clinical trials : concepts and methodologies /	Chow, Shein-Chung,
R	Blood and its diseases / None	Beck, Mary E.
R	Hydrotherapy in psychiatric hospitals, None	Wright, Rebekah,
R	Care of the dying : a clinical handbook /	Stott, Nigel C. H.
R	An introduction to clinical psychology; None	Pennington, Leon Alfred,
R	Better homes and gardens calorie counter's cook book / None	Lear, Edward,
R	X-rays and radium in the treatment of diseases of the skin / None	MacKee, George M.
R	Decentralisation and health administration in Lesotho / None	Wallis, M. A. H.
R	Nuts come in pairs : all you wanted to know about couples' relationships and were afraid to ask! /	Gellert, Shepard D.
R	Practicing psychology in hospitals and other health care facilities / None	Hayden, Sterling,
R	Orthodiascopy; an analysis of over seventeen hundred orthodiascopic examinations. None	Kurtz, Chester Mott,
R	ORI introduction to the responsible conduct of research / None	Steneck, Nicholas H.
R	Maternity & women's health care / None	Logue, Victoria,
R	Medical case management : forms, checklists & guidelines /	Wolff, Stefan,
R	A tale of two drops / None	Harsh Vardhan,
R	Teaching the history of medicine at a medical center / None	Rang, Mercer.
R	Against physician assisted suicide : a palliative care perspective /	Jeffrey, David,
R	The Vision bold : an illustrated history of the Seventh-day Adventist philosophy of health /	Champlin, Charles,
R	Exertional heat illnesses / None	Pauly, D.
R	Creating the capacity for attachment : treating addictions and the alienated self /	Walant, Karen.
R	Psychiatric drugs; proceedings of a research conference held in Boston.	Solomon, Philip,
R	Dentistry in public health, None	Pelton, Walter J.,
R	Clinical study guide for the oral boards in psychiatry / None	Strahl, Nathan R.
R	You and your hearing : how to protect it, preserve it, and restore it /	Freese, Arthur S.
R	Medical dictionary of the English and German languages : 2 parts in 1 vol. /	Unseld, Dieter Werner.
R	Taking care of your eyes : a collection of the patient education handouts used by America's leading eye doctors /	Rubin, Melvin L.
R	Extraordinary healing secrets from a doctor's private files / None	Van Fleet, James K.
R	"Good morning, Doctor." None	Rohlf, William Amos,
R	Abstracts : Second National Health Research Conference : held at the Pamodzi Hotel, Lusaka Zambia : February 26-27, 2001.	Sikazwe, I.
R	The Signet/Mosby medical encyclopedia / None	Hanke, Rajmund.
R	A handbook of ophthalmology for developing countries / None	Bisley, Geoffrey G.
R	CPAP (continuous positive airway pressure) : bedside application in the newborn /	Kidane, Won.
R	Health effects of bathing at selected New Zealand marine beaches / None	Bastian, Heiner,
R	Sudden coronary death / None	Letch, R. A.
R	Fortunate strangers. None	Beukenkamp, Cornelius.
R	Biochemical and clinical aspects of peptide and amino acid [acid] absorption: with 14 tables. Conference on Biochem. and Clin. Aspects of Peptide and Amino Acid Absorption, held in Oct. 8, 9 an 10, 1972, Titisee, Black Forest, Germany.	Heiduczek, Werner.
R	Marketing for pharmacists / None	Holdford, David A.
R	Yoga beneath the surface : an American student and his Indian teacher discuss yoga philosophy and practice /	Ramaswami, Srivatsa.
R	Fundamentals of microfluidics and lab on a chip for biological analysis and discovery / None	Li, Paul C. H.,
R	The complete guide to mercury toxicity from dental fillings : how to find out if your silver dental fillings are poisoning you and what you can do about it /	Taylor, Joyal,
R	Safety techniques for radioactive tracers. None	Boursnell, J. C.
R	Pathology exam review / None	Fawcett, Katie Pickard.
R	The autisms : molecules to model systems /	Atkins, Ace.
R	Improving patient medication compliance / None	Weibert, Robert T.
R	Tetanus, prophylaxis and therapy. None	Eckmann, Leo.
R	The encyclopedia of common diseases. None	Rodale, J. I.
R	Trust, AIDS, and your dentist / None	Westman, Randall Perry.
R	Diabetes family friendly cookbook. None	Rauber, Thomas J.
R	Voice, speech, language; clinical communicology: its physiology and pathology	Luchsinger, Richard.
R	The Prognostics and Prorrhetics of Hippocrates; None	Hippocrates.
R	A practical guide to quality management in clinical trial research / None	Ogg, Graham D.
R	Phencyclidine (PCP) abuse : an appraisal /	Sorey, M. L.
R	Davis's drug guide for rehabilitation professionals / None	Ciccone, Charles D.,
R	When to see your doctor, None	Srigley, Robert Sprague,
R	Evaluation of behavior therapy : issues, evidence, and research strategies /	Kazdin, Alan E.
R	Nutrition for healthy skin : strategies for clinical and cosmetic practice /	Syed, Mubin I.
R	Herbal recipes : for hair, salves & liniments, medicinal wines, and vinegars, plant ash uses.	[Meyer, David] 1943-
R	A century of caring, 1898-1998. None	Brundage, Lucille.
R	Fundamental aspects of medical thermography / None	Park, W. M.
R	Scientific innovation, philosophy, and public policy / None	Lind, Douglas A.
R	ISPE good practice guide : development of investigational therapeutic biological products.	Khalsa, SiriNam S.,
R	The everything gluten-free breakfast and brunch cookbook / None	Shane, Jo-Lynne.
R	The analytic process: aims, analysis, training; the proceedings.	Leiderman, Gloria F.
R	Accidents, neuroses and compensation / None	Huddleson, James H.
R	Textbook of interdisciplinary pediatric palliative care / None	McNamee, John P.,
R	Redux : the revolutionary weight loss drug /	Larkin, Marilynn.
R	Quick guide to venipuncture / None	Bennett, Alexis,
R	Lyme disease : an evidence based approach /	Edwardson, Debby Dahl.
R	Infant development : ecological perspectives /	Baez, Benjamin.
R	Counseling and therapy with clients who abuse alcohol or other drugs : an integrative approach /	Glidden-Tracey, Cynthia.
R	Atlas and demonstration technique of the central nervous system. None	McCormick, James B.,
R	Governor reports on Ohio's mental health program. None	Paterson, John,
R	Health care in world cities : New York, Paris, and London /	Gusmano, Michael K.
R	The 15-minute-a-day natural face lift / None	Saffon, M. J.
R	Weight, sex, and marriage : a delicate balance /	Stuart, Richard B.
R	The background to chemotherapy of virus diseases, None	Stuart-Harris, Charles Herbert.
R	Cancer sourcebook for women : basic consumer health information about gynecologic cancers and other cancers of special concern to women, including cancers of the breast, cervix, colon, lung, ovaries, thyroid, and uterus ; along with facts about benign conditions of the female reproductive system, cancer risk factors, screening and prevention programs, women's issues in cancer treatment ... /	Matthews, Martin S.
R	Readings in abnormal psychology; the problem of maladaptive behavior,	Sarason, Irwin G.,
R	Optical biopsy of uterine cervix using a multispectral imaging colposcope / None	Orfanoudaki, Irene M.
R	Evidence based district HIV and AIDS management toolkit / None	Chiweshe, F. G.
R	Muscle spasm, pain & marijuana therapy : testimony from federal and state court proceedings on marijuana's medical use in the treatment of multiple sclerosis, paralysis, and chronic pain /	Janzen, Waldemar.
R	Tracking hot HR trends : the group practice personnel policies update /	Novak, Alys.
R	Computer applications in health care delivery : from the seventh annual meeting of the Society for Advanced Medical Systems (SAMS) held in Houston, Tex. /	Chew, Ruth.
R	Mental health plan : 1993 progress report /	Mandel, Marilyn.
R	Needs assessment for persons living with HIV/AIDS (PLWHA) on Guam and Guam HIV/AIDS care plan / None	Karamkhudoev, N.
R	The Medical professions and drug addiction : six studies, 1882-1932 /	Carlsnaes, Walter.
R	Biopsy pathology of the lymphoreticular system / None	Wright, Dennis H.
R	Causality and psychopathology / None	Churchland, Patricia Smith.
R	Molecular toxicology / None	Josephy, P. David.
R	Family therapy : concepts and methods /	Nichols, Michael P.
R	Radiology of skeletal trauma / None	Rogers, Lee F.,
R	Vision and its protection; a symposium on visual efficiency and eye protection at work.	Walters, Bryan.
R	Health careers resource guide. None	Muelle, Raymond.
R	REBT for people with co-occurring problems : Albert Ellis in the wilds of Arizona /	Velten, Emmett Charlton.
R	Alimentary tract radiology / None	Satō, Taishichirō,
R	Lectures on mental diseases. None	Sankey, William Henry Octavius,
R	A new breed of doctor None	Nittler, Alan H.
R	Legitimizing the profession of nursing : the distinct mission of the New York State Nurses Association /	Driscoll, Veronica M.
R	The trade in lunacy: a study of private madhouses in England in the eighteenth and nineteenth centuries,	Parry-Jones, William Llywelyn.
R	How to fix Medicare : let's pay patients, not physicians /	Feldman, Roger D.
R	Medical professions admission guide : strategy for success /	Szcześniak, Krystyna.
R	Varicose veins : a guide to prevention and treatment /	Baron, Howard C.
R	A working manual of high frequency currents, None	Eberhart, Noble M.
R	The problem of mental disorder; a study	Gibb, William Travis,
R	Anesthesia and neurosurgery / None	Traisman, Howard S.
R	Children in medical research : access versus protection /	Ross, Lainie Friedman.
R	The FORCE program : the proven way to fight cancer through physical activity and exercise /	Berman, Jeff.
R	Report of the Advisory Committee on Nursing Workforce, December, 1988 : a proactive approach.	Prates, Suzana.
R	Public health and preventive medicine, None	Kahn, Morton C.
R	Borderline personality disorder : a clinical guide /	Gunderson, John G.,
R	Chlorophenols and their impurities : a health hazard evaluation /	Endō, Yasuhiro,
R	Psychodynamic counselling in action / None	Jacobs, Michael,
R	Newer concepts of the causes and treatment of diabetes mellitus; proceedings of the symposium on diabetes sponsored by the New York Diabetes Association and held at Memorial Hospital and the New York academy of Sciences,	Bricard, Jean.
R	A practical guide to working in palliative care : finding meaning and purpose in life and death /	Boog, Kathryn M.
R	Assessing hypertension control and management : Hypertension Management Audit Project, a WHO/WHL study /	Serras, Dionysēs.
R	Anatomy in diagnostic imaging / None	Fleckenstein, Peter,
R	Thyrotoxicosis; proceedings of an international symposium.	Lucie-Smith, Edward,
R	Medical equipment service manual : theory and maintenance procedures /	Biloon, Frank,
R	How my breasts saved the world : misadventures of a nursing mother /	Shapiro, Lisa Wood.
R	Lose the wheat, lose the weight! cookbook : 165 recipes to banish your wheat belly and find your path back to health /	Davis, William,
R	Special instrumentation for rehabilitation of insensitive limbs : final report /	Everett, Duane E.
R	Comprehensive health planning : problems in policy formulation and implementation /	Grossbard, Stephen I.
